"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WESD","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22"
"USW00094847","DETROIT METRO AIRPORT, MI US","2005-03-15","3.3"," 1707"," 1707","0.0","0.0","0.0","0.0","3.9","-4.4",,"  280","  280","0.0","7.6","9.4",,,,,,,,,,,,,,,,,"    1",,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2005-03-16","2.3"," 1614"," 1612","0.0","0.0","0.0","-1.1","4.4","-7.2",,"  180","  170","0.0","7.2","8.0",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2005-03-17","3.4"," 1017"," 1016","0.0","0.0","0.0","1.7","5.0","-2.2",,"  300","  300","0.0","7.2","8.9","    1",,,,,,,,,,,"    1",,,,,"    1",,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2005-03-18","3.3"," 1655"," 2139","0.5","8.0","0.0","0.6","2.2","-1.7",,"   60","   80","0.0","5.8","6.7","    1",,,,,,,,,,,"    1",,,,,"    1",,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2005-03-19","3.0"," 0216"," 0216","2.8","0.0","0.0","2.2","4.4","-0.6",,"   90","   80","0.0","6.7","8.0","    1",,,,,,,"    1",,,,"    1","    1",,"    1",,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2005-03-20","4.3"," 1605"," 1604","0.0","0.0","0.0","2.8","4.4","1.1",,"  290","  290","0.0","7.6","9.4","    1","    1",,,,,,,,,,"    1",,,,,"    1",,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2005-03-21","3.1"," 0928"," 0002","0.0","0.0","0.0","2.8","5.0","0.0",,"  320","  300","0.0","6.3","8.0",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2005-03-22","2.8"," 2315"," 2343","0.0","0.0","0.0","4.4","8.9","0.0",,"   30","   30","0.0","7.6","9.8",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2005-03-23","6.0"," 1156"," 1146","4.3","43.0","0.0","0.0","1.7","-1.7",,"   30","   20","0.0","10.3","13.4","    1",,,,,,,,,,,"    1",,,,,"    1",,,"    1"
"USW00094847","DETROIT METRO AIRPORT, MI US","2005-03-24","2.6"," 1752"," 1722","0.0","0.0","51.0","3.9","7.8","-0.6",,"  160","  160","0.0","6.3","7.2",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2005-03-25","3.7"," 1644"," 1643","0.0","0.0","0.0","3.9","8.3","-1.1",,"   20","   20","0.0","6.7","7.6",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2005-03-26","2.5"," 0256"," 1924","0.0","0.0","0.0","2.8","8.3","-3.3",,"   20","  150","0.0","5.8","6.3",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2005-03-27","2.4"," 1646"," 1645","0.0","0.0","0.0","3.3","8.3","-2.2",,"   50","   50","0.0","5.8","6.7","    1",,,,,,,,,,,"    1",,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2005-03-28","4.9"," 1117"," 1442","0.0","0.0","0.0","7.2","15.0","2.2",,"   10","   30","0.0","9.8","11.6","    1",,,,,,,,,,,"    1",,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2005-03-29","2.0"," 1813"," 1812","0.0","0.0","0.0","8.9","17.2","0.6",,"  130","  120","0.0","5.8","6.7","    1",,,,,,,"    1",,,,"    1",,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2005-03-30","4.0"," 1155"," 1125","0.0","0.0","0.0","12.2","19.4","5.0",,"  130","  130","0.0","9.8","12.5",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2005-03-31","8.7"," 1301"," 1301","0.0","0.0","0.0","11.7","15.6","7.8",,"  240","  240","0.0","17.4","21.0",,,,,,,,,,,,,,,"    1",,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2005-04-01","4.1"," 0043"," 0043","0.0","0.0","0.0","7.2","12.8","1.7",,"  310","  300","0.0","10.3","13.4",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2005-04-02","8.0"," 1238"," 1054","5.8","0.0","0.0","5.6","7.2","3.3",,"  360","   10","0.0","13.0","16.5",,,,,,,,,,,,,,,"    1",,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2005-04-03","7.8"," 1631"," 1212","0.0","0.0","0.0","8.9","15.0","2.2",,"  310","  330","0.0","12.5","16.1",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2005-04-04","3.1"," 1357"," 1136","0.0","0.0","0.0","11.1","18.9","2.8",,"  320","  300","0.0","7.2","9.4",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2005-04-05","3.7"," 1728"," 1659","0.0","0.0","0.0","16.1","25.0","6.7",,"  220","  240","0.0","11.2","14.3",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2005-04-06","3.2"," 1357"," 1515","0.0","0.0","0.0","18.3","25.6","10.6",,"  180","  160","0.0","7.6","9.4",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2005-04-07","4.2"," 1845"," 1440","0.0","0.0","0.0","11.7","16.7","6.1",,"   20","   10","0.0","7.6","9.8",,,,,,,,,,,,,,,"    1",,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2005-04-08","3.1"," 1402"," 1402","0.0","0.0","0.0","10.0","17.2","2.2",,"   60","   70","0.0","7.2","9.4",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2005-04-09","3.0"," 1337"," 1346","0.0","0.0","0.0","10.6","18.3","2.2",,"  110","  100","0.0","6.3","7.6",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2005-04-10","3.2"," 2053"," 1607","0.0","0.0","0.0","13.3","21.1","5.6",,"   70","  130","0.0","6.3","8.9",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2005-04-11","4.3"," 1347"," 1351","0.0","0.0","0.0","11.7","16.1","6.7",,"   70","  100","0.0","7.6","9.8",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2005-04-12","6.1"," 1502"," 1524","0.0","0.0","0.0","8.3","12.2","4.4",,"   50","   30","0.0","10.3","13.0",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2005-04-13","6.1"," 1511"," 1517","0.0","0.0","0.0","10.0","15.6","3.9",,"  360","   10","0.0","9.8","13.0",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2005-04-14","4.2"," 1453"," 1352","0.0","0.0","0.0","11.7","18.9","3.9",,"  350","   30","0.0","8.9","10.7",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2005-04-15","3.4"," 1302"," 1309","0.0","0.0","0.0","10.0","17.2","2.8",,"   50","   60","0.0","7.6","9.4",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2005-04-16","2.4"," 1408"," 1602","0.0","0.0","0.0","12.2","20.0","3.9",,"  160","  160","0.0","5.8","7.2",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2005-04-17","2.6"," 1421"," 1252","0.0","0.0","0.0","15.0","23.3","6.7",,"  230","  230","0.0","6.7","8.0",,,,,,,,,,,,,,,"    1",,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2005-04-18","2.5"," 1504"," 1504","0.0","0.0","0.0","16.7","23.3","9.4",,"  150","  160","0.0","5.4","7.6",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2005-04-19","4.6"," 1302"," 1301","0.0","0.0","0.0","19.4","28.3","10.0",,"  210","  210","0.0","11.6","13.9",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2005-04-20","6.7"," 1236"," 1146","4.8","0.0","0.0","14.4","22.8","6.1",,"  270","  270","0.0","11.6","15.6","    1",,"    1",,,,,,,,,"    1",,,"    1",,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2005-04-21","4.0"," 1052"," 1051","0.0","0.0","0.0","8.3","13.3","3.3",,"   60","   60","0.0","7.2","9.4",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2005-04-22","4.2"," 2217"," 2043","4.3","0.0","0.0","7.2","10.6","3.3",,"   10","   10","0.0","8.9","10.7","    1",,,,,,,,,,,"    1",,,"    1",,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2005-04-23","7.2"," 1123"," 1123","8.4","30.0","0.0","3.9","7.2","0.6","    0","  340","  340","0.0","11.2","14.3","    1",,,,,,,,,,,"    1",,,"    1",,"    1",,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2005-04-24","6.9"," 1644"," 0852","7.9","79.0","0.0","1.1","1.7","0.0","    0","  290","  300","0.0","9.4","12.5","    1","    1",,,,,,,"    1",,,"    1",,,,,"    1",,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2005-04-25","7.0"," 1355"," 1354","0.0","0.0","0.0","9.4","16.7","1.7","    0","  270","  280","0.0","13.0","16.1",,,,,,,,,,,,,,,,,"    1",,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2005-04-26","5.1"," 0419"," 0433","9.4","0.0","0.0","8.9","11.7","5.6",,"  210","  230","0.0","10.7","12.5","    1",,,,,,,,,,,"    1",,,"    1",,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2005-04-27","5.9"," 1510"," 1511","1.5","0.0","0.0","7.8","10.6","4.4","    0","  270","  270","0.0","13.0","13.9","    1",,,,,,,,,,,"    1",,,"    1",,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2005-04-28","4.7"," 1452"," 1451","0.0","0.0","0.0","8.3","12.8","3.3",,"  280","  280","0.0","8.9","11.2",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2005-04-29","3.1"," 2011"," 2010","0.0","0.0","0.0","10.0","13.9","6.1",,"   40","   40","0.0","7.6","9.4",,,,,,,,,,,,,,,"    1",,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2005-04-30","2.8"," 2335"," 1800","0.0","0.0","0.0","10.0","12.8","7.2",,"  290","  290","0.0","6.3","9.4",,,,,,,,,,,,,,,"    1",,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2005-05-01","5.7"," 1657"," 1654","0.0","0.0","0.0","8.3","13.3","2.8",,"  240","  250","0.0","13.0","17.9",,,,,,,,,,,,,,,"    1",,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2005-05-02","5.6"," 1250"," 1249","0.5","0.0","0.0","5.6","10.0","1.1",,"  270","  280","0.0","11.6","14.3",,,,"    1",,,,,,,,,,,"    1",,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2005-05-03","3.6"," 1251"," 1241","0.5","3.0","0.0","4.4","8.3","0.0",,"  260","  260","0.0","7.2","8.0",,,,"    1",,,,,,,,,,,"    1",,"    1",,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2005-05-04","3.1"," 1732"," 1514","0.0","0.0","0.0","7.2","14.4","-0.6",,"  140","  150","0.0","7.2","8.9",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2005-05-05","2.7"," 1453"," 1410","0.0","0.0","0.0","10.6","16.1","5.0",,"  100","  130","0.0","6.3","9.8",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2005-05-06","2.1"," 1604"," 1607","0.0","0.0","0.0","11.7","20.6","2.8",,"  180","  170","0.0","6.7","7.6",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2005-05-07","3.0"," 0041"," 0041","0.0","0.0","0.0","16.1","22.8","8.9",,"  320","  330","0.0","9.8","12.5","    1",,,,,,,,,,,"    1",,,"    1",,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2005-05-08","2.3"," 1314"," 1244","0.0","0.0","0.0","14.4","21.1","7.2",,"  180","  170","0.0","6.3","8.9","    1",,,,,,,"    1",,,,"    1",,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2005-05-09","3.1"," 1629"," 1850","0.0","0.0","0.0","18.9","25.6","12.2",,"  140","  140","0.0","6.7","8.0",,,,,,,,,,,,,,,,,,,,
